Date,Month,Store_ID,Store_Name,Region,Format,Footfall,Transactions,Conversion_Rate,Basket_Size_VND,Units_Per_Transaction,Avg_Selling_Price_VND,Revenue_Target_VND,Revenue_Actual_VND,Gross_Margin_Rate,Shrinkage_Amt_VND,Shrinkage_Rate,Operating_Cost_VND,Operating_Cost_Rate,Labor_Hours,OT_Hours,Productivity_VND_per_Labor_Hour,Productivity_Target_VND_per_Labor_Hour,Attendance_Rate,Audit_Score,Stock_Availability_Rate,NPS,Complaints,On_Time_Opening_Flag,Target_Attainment_Pct
2025-04-10,2025-04-01,S001,Vincom Central,South,Hypermarket,2103,465,0.2213,308432,4.37,70579,117621519,143420880,0.2182,717104,0.005,18286162,0.1275,211,10.2,679720,662964,0.9737,87.4,0.9827,66.9,4,1,1.2193
2025-04-10,2025-04-01,S002,District 7 Hub,South,Supermarket,1033,258,0.2495,228509,2.99,76424,59098822,58955322,0.1989,330150,0.0056,7681878,0.1303,143,6.4,412275,366956,0.9572,90.8,0.9711,77.9,3,1,0.9976
2025-04-10,2025-04-01,S003,Thu Duc Family,South,Supermarket,1472,290,0.1967,334591,3.66,91418,108836753,97031390,0.217,640407,0.0066,14215099,0.1465,136,13.1,713466,361703,0.968,85.8,0.9765,69.6,5,1,0.8915
2025-04-10,2025-04-01,S004,Ha Noi Prime,North,Hypermarket,1970,494,0.2508,366020,3.45,106093,198207384,180813880,0.2072,1591162,0.0088,22203944,0.1228,232,6.5,779370,608236,0.9973,90.8,0.9658,72.9,3,1,0.9122
2025-04-10,2025-04-01,S005,Cau Giay Fresh,North,Supermarket,1007,206,0.2044,266360,3.14,84828,55251096,54870160,0.2264,274351,0.005,6880718,0.1254,129,9.3,425350,371390,0.9709,87.6,0.9841,72.1,3,1,0.9931
2025-04-10,2025-04-01,S006,Hai Phong Gateway,North,Supermarket,1789,432,0.2412,276131,3.55,77783,108891168,119288592,0.267,858878,0.0072,16020458,0.1343,128,3.6,931942,454800,0.9884,88.9,0.972,67.9,2,1,1.0955
2025-04-10,2025-04-01,S007,Da Nang Beachside,Central,Supermarket,1474,282,0.1914,255388,4.35,58710,74502826,72019416,0.1986,424915,0.0059,8995225,0.1249,130,0,553996,380916,0.9693,84.9,0.9773,72.0,4,1,0.9667
2025-04-10,2025-04-01,S008,Hue Riverside,Central,Convenience Plus,809,199,0.2457,307672,3.94,78089,71012510,61226728,0.2119,257152,0.0042,9410548,0.1537,78,7.1,784958,337040,0.9694,85.8,0.9652,72.6,5,1,0.8622
2025-04-10,2025-04-01,S009,Can Tho Market,South,Convenience Plus,1066,216,0.2022,301611,2.78,108493,59280599,65147976,0.2354,182414,0.0028,9550693,0.1466,79,3.1,824658,284862,0.975,88.1,0.9705,78.5,2,1,1.099
2025-04-10,2025-04-01,S010,Bien Hoa Value,South,Supermarket,1399,338,0.2417,274674,2.92,94066,104568429,92839812,0.2227,649879,0.007,11307889,0.1218,119,7.9,780166,506001,0.9641,86.9,0.9623,70.0,4,1,0.8878
2025-04-11,2025-04-01,S001,Vincom Central,South,Hypermarket,1666,368,0.2206,309926,3.11,99655,117621519,114052768,0.1985,353564,0.0031,12694073,0.1113,208,5.9,548331,662964,0.9538,91.1,0.978,75.4,2,1,0.9697
2025-04-11,2025-04-01,S002,District 7 Hub,South,Supermarket,982,225,0.229,219163,3.42,64083,59098822,49311675,0.1991,330388,0.0067,5754672,0.1167,143,8.5,344837,366956,0.9634,86.6,0.9746,76.8,2,1,0.8344
2025-04-11,2025-04-01,S003,Thu Duc Family,South,Supermarket,1510,301,0.1993,353165,3.32,106375,108836753,106302665,0.2072,669707,0.0063,14148885,0.1331,126,0,843672,361703,0.9529,94.1,0.9819,73.6,0,1,0.9767
2025-04-11,2025-04-01,S004,Ha Noi Prime,North,Hypermarket,1861,499,0.2683,346191,4.59,75423,198207384,172749309,0.2116,1416544,0.0082,23200232,0.1343,219,1.2,788810,608236,0.9577,92.4,0.965,68.8,3,1,0.8716
2025-04-11,2025-04-01,S005,Cau Giay Fresh,North,Supermarket,945,187,0.1976,239712,4.29,55877,55251096,44826144,0.215,161374,0.0036,5441894,0.1214,120,2.1,373551,371390,0.9827,88.0,0.9803,73.5,0,1,0.8113
2025-04-11,2025-04-01,S006,Hai Phong Gateway,North,Supermarket,1585,358,0.2259,269243,2.59,103955,108891168,96388994,0.2556,597612,0.0062,12752264,0.1323,135,7.9,713993,454800,0.978,88.1,0.9759,74.7,0,1,0.8852
2025-04-11,2025-04-01,S007,Da Nang Beachside,Central,Supermarket,1475,288,0.1956,256681,2.71,94716,74502826,73924128,0.1948,384405,0.0052,9854086,0.1333,132,3.3,560031,380916,0.9927,89.4,0.985,71.2,2,1,0.9922
2025-04-11,2025-04-01,S008,Hue Riverside,Central,Convenience Plus,826,230,0.2783,306146,4.42,69264,71012510,70413580,0.2179,485854,0.0069,10885939,0.1546,80,8.6,880170,337040,0.979,82.3,0.9717,62.3,2,1,0.9916
2025-04-11,2025-04-01,S009,Can Tho Market,South,Convenience Plus,935,188,0.2016,297173,4.26,69759,59280599,55868524,0.2418,256995,0.0046,8268542,0.148,81,5.5,689735,284862,0.9628,88.1,0.9812,57.6,3,1,0.9424
2025-04-11,2025-04-01,S010,Bien Hoa Value,South,Supermarket,1326,359,0.2709,255722,3.6,71034,104568429,91804198,0.2211,587547,0.0064,12870949,0.1402,124,13.2,740356,506001,0.9495,89.1,0.9797,65.4,2,1,0.8779
2025-04-12,2025-04-01,S001,Vincom Central,South,Hypermarket,2277,483,0.212,306498,3.59,85375,138669581,148038534,0.2157,532939,0.0036,16669139,0.1126,244,13.5,606715,662964,0.9537,86.8,0.9566,72.0,4,1,1.0676
2025-04-12,2025-04-01,S002,District 7 Hub,South,Supermarket,1273,306,0.2406,240650,3.28,73369,69674401,73638900,0.1846,537564,0.0073,9462599,0.1285,148,7.7,497560,366956,0.9602,86.7,0.9808,77.5,3,1,1.0569
2025-04-12,2025-04-01,S003,Thu Duc Family,South,Supermarket,1913,410,0.2144,324054,2.67,121369,128312803,132862140,0.2001,983180,0.0074,19012572,0.1431,140,14.4,949015,361703,0.9429,86.9,0.9692,74.5,4,1,1.0355
2025-04-12,2025-04-01,S004,Ha Noi Prime,North,Hypermarket,2685,710,0.2644,364740,3.79,96237,233676074,258965400,0.205,2382482,0.0092,36643604,0.1415,257,14.0,1007647,608236,0.9488,87.6,0.9729,71.6,4,1,1.1082
2025-04-12,2025-04-01,S005,Cau Giay Fresh,North,Supermarket,1240,236,0.1903,249981,3.9,64098,65138134,58995516,0.211,289078,0.0049,8005692,0.1357,134,12.0,440265,371390,0.9547,87.8,0.9843,71.0,2,1,0.9057
2025-04-12,2025-04-01,S006,Hai Phong Gateway,North,Supermarket,2257,509,0.2253,274549,4.12,66638,128376956,139745441,0.255,838473,0.006,18390500,0.1316,147,17.4,950649,454800,0.9757,98,0.9675,61.2,2,1,1.0886
2025-04-12,2025-04-01,S007,Da Nang Beachside,Central,Supermarket,1877,385,0.205,254051,4.06,62574,87834911,97809635,0.1998,567296,0.0058,13165177,0.1346,134,4.1,729923,380916,0.9653,91.2,0.9817,82.1,2,1,1.1136
2025-04-12,2025-04-01,S008,Hue Riverside,Central,Convenience Plus,1044,288,0.2755,320157,2.84,112731,83720012,92205216,0.2175,414923,0.0045,14181162,0.1538,86,11.1,1072154,337040,0.9625,90.7,0.975,69.0,1,1,1.1014
2025-04-12,2025-04-01,S009,Can Tho Market,South,Convenience Plus,1070,217,0.2027,290816,3.76,77345,69888707,63107072,0.2323,151457,0.0024,10292763,0.1631,102,17.1,618697,284862,0.9468,91.2,0.9779,66.0,2,1,0.903
2025-04-12,2025-04-01,S010,Bien Hoa Value,South,Supermarket,1683,459,0.2727,287653,3.02,95249,123280674,132032727,0.2288,1016652,0.0077,17177458,0.1301,126,9.9,1047879,506001,0.9902,93.7,0.9829,80.3,4,1,1.071
2025-04-13,2025-04-01,S001,Vincom Central,South,Hypermarket,2473,471,0.1903,300907,2.92,103050,138669581,141727197,0.2075,765327,0.0054,20040226,0.1414,230,12.9,616205,662964,0.9441,86.4,0.9585,54.6,6,0,1.022
2025-04-13,2025-04-01,S002,District 7 Hub,South,Supermarket,1361,340,0.2502,237030,4.06,58382,69674401,80590200,0.193,411010,0.0051,10597611,0.1315,153,9.1,526733,366956,0.9625,95.4,0.9881,83.6,4,1,1.1567
2025-04-13,2025-04-01,S003,Thu Duc Family,South,Supermarket,1861,385,0.207,364227,4.13,88191,128312803,140227395,0.2136,1205956,0.0086,21707201,0.1548,136,13.1,1031084,361703,0.9638,92.5,0.9748,77.0,5,1,1.0929
2025-04-13,2025-04-01,S004,Ha Noi Prime,North,Hypermarket,2333,595,0.2552,340812,3.08,110653,233676074,202783140,0.2172,1581708,0.0078,24698986,0.1218,234,5.1,866595,608236,0.9416,84.8,0.9799,77.5,4,1,0.8678
2025-04-13,2025-04-01,S005,Cau Giay Fresh,North,Supermarket,1237,242,0.196,264733,3.55,74573,65138134,64065386,0.2183,275481,0.0043,9167757,0.1431,140,15.3,457610,371390,0.9461,91.1,0.971,62.8,1,1,0.9835
2025-04-13,2025-04-01,S006,Hai Phong Gateway,North,Supermarket,2001,504,0.252,280637,4.46,62923,128376956,141441048,0.2563,990087,0.007,19391568,0.1371,146,7.9,968774,454800,0.9893,86.8,0.9726,70.9,1,1,1.1018
2025-04-13,2025-04-01,S007,Da Nang Beachside,Central,Supermarket,1948,397,0.2037,265839,2.55,104251,87834911,105538083,0.1865,538244,0.0051,13667182,0.1295,149,8.2,708309,380916,0.9771,85.4,0.9755,72.6,2,1,1.2016
2025-04-13,2025-04-01,S008,Hue Riverside,Central,Convenience Plus,1013,280,0.2764,315232,4.02,78416,83720012,88264960,0.2187,520763,0.0059,13283876,0.1505,91,14.1,969945,337040,0.9526,88.1,0.9679,66.8,2,1,1.0543
2025-04-13,2025-04-01,S009,Can Tho Market,South,Convenience Plus,1205,242,0.2012,291118,3.17,91835,69888707,70450556,0.2383,169081,0.0024,9567186,0.1358,95,14.3,741585,284862,0.9654,97.9,0.9725,75.4,2,1,1.008
2025-04-13,2025-04-01,S010,Bien Hoa Value,South,Supermarket,1972,537,0.2724,285338,3.24,88067,123280674,153226506,0.2261,1026618,0.0067,18325890,0.1196,124,8.6,1235698,506001,0.9684,90.1,0.9911,81.4,3,1,1.2429
2025-04-14,2025-04-01,S001,Vincom Central,South,Hypermarket,1964,381,0.1938,297655,3.68,80885,117621519,113406555,0.1996,419604,0.0037,12622150,0.1113,205,4.5,553203,662964,0.9699,87.8,0.9762,74.5,3,1,0.9642
2025-04-14,2025-04-01,S002,District 7 Hub,South,Supermarket,1000,237,0.2369,241926,2.57,94135,59098822,57336462,0.1874,389888,0.0068,6903310,0.1204,139,4.4,412493,366956,0.9601,87.9,0.9804,83.3,1,1,0.9702
2025-04-14,2025-04-01,S003,Thu Duc Family,South,Supermarket,1646,328,0.1995,315819,3.99,79153,108836753,103588632,0.2045,963374,0.0093,15776549,0.1523,129,6.4,803013,361703,0.9673,84.4,0.9787,74.4,5,1,0.9518
2025-04-14,2025-04-01,S004,Ha Noi Prime,North,Hypermarket,2071,571,0.2755,325821,4.37,74559,198207384,186043791,0.2163,1544163,0.0083,24129880,0.1297,231,9.1,805384,608236,0.9794,86.7,0.9857,75.8,2,1,0.9386
2025-04-14,2025-04-01,S005,Cau Giay Fresh,North,Supermarket,1137,234,0.2062,245130,3.96,61902,55251096,57360420,0.2227,349899,0.0061,7261829,0.1266,119,7.1,482020,371390,0.9918,97.1,0.9893,81.9,1,1,1.0382
2025-04-14,2025-04-01,S006,Hai Phong Gateway,North,Supermarket,1803,432,0.2395,246663,2.81,87780,108891168,106558416,0.247,820500,0.0077,14555880,0.1366,132,7.0,807261,454800,0.9924,92.1,0.9626,60.1,4,1,0.9786
2025-04-14,2025-04-01,S007,Da Nang Beachside,Central,Supermarket,1494,322,0.2153,253240,3.87,65437,74502826,81543280,0.1898,277247,0.0034,11293744,0.1385,122,0,668388,380916,0.9695,92.8,0.9933,75.8,1,1,1.0945
2025-04-14,2025-04-01,S008,Hue Riverside,Central,Convenience Plus,749,193,0.2579,304138,3.66,83098,71012510,58698634,0.2165,410890,0.007,8775446,0.1495,72,2.3,815259,337040,0.9608,92.0,0.9636,72.4,7,0,0.8266
2025-04-14,2025-04-01,S009,Can Tho Market,South,Convenience Plus,960,189,0.1969,310216,4.47,69400,59280599,58630824,0.2451,281428,0.0048,8554237,0.1459,88,5.9,666259,284862,0.9646,87.2,0.9763,67.0,4,1,0.989
2025-04-14,2025-04-01,S010,Bien Hoa Value,South,Supermarket,1630,392,0.2406,272335,3.5,77810,104568429,106755320,0.225,950122,0.0089,13654005,0.1279,127,12.7,840593,506001,0.9793,92.8,0.9692,77.6,0,1,1.0209
2025-04-15,2025-04-01,S001,Vincom Central,South,Hypermarket,1828,348,0.1902,306116,3.88,78896,117621519,106528368,0.1979,372849,0.0035,13092336,0.1229,219,6.4,486431,662964,0.9628,89.6,0.9763,74.2,2,1,0.9057
2025-04-15,2025-04-01,S002,District 7 Hub,South,Supermarket,1049,246,0.2341,244215,4.04,60449,59098822,60076890,0.1852,378484,0.0063,7737903,0.1288,143,11.2,420118,366956,0.9653,90.7,0.9695,74.8,3,1,1.0165
2025-04-15,2025-04-01,S003,Thu Duc Family,South,Supermarket,1472,321,0.2182,318312,2.6,122428,108836753,102178152,0.194,674376,0.0066,13967753,0.1367,128,4.4,798267,361703,0.954,87.2,0.9539,62.3,4,1,0.9388
2025-04-15,2025-04-01,S004,Ha Noi Prime,North,Hypermarket,1959,547,0.2794,329503,4.26,77348,198207384,180238141,0.2257,1532024,0.0085,21358220,0.1185,228,6.1,790518,608236,0.9594,91.3,0.9782,84.9,0,1,0.9093
2025-04-15,2025-04-01,S005,Cau Giay Fresh,North,Supermarket,1161,234,0.2014,266685,4.11,64887,55251096,62404290,0.2086,343224,0.0055,8711639,0.1396,117,5.0,533370,371390,0.9601,89.1,0.9817,65.2,6,1,1.1295
2025-04-15,2025-04-01,S006,Hai Phong Gateway,North,Supermarket,1718,371,0.216,271749,2.74,99178,108891168,100818879,0.2495,504094,0.005,13116536,0.1301,131,4.9,769610,454800,0.963,88.6,0.9829,66.5,4,1,0.9259
2025-04-15,2025-04-01,S007,Da Nang Beachside,Central,Supermarket,1572,302,0.1924,238154,3.7,64366,74502826,71922508,0.1911,316459,0.0044,9508156,0.1322,148,15.0,485963,380916,0.9884,95.6,0.9577,62.7,3,1,0.9654
2025-04-15,2025-04-01,S008,Hue Riverside,Central,Convenience Plus,746,201,0.2692,339243,2.47,137345,71012510,68187843,0.1989,334120,0.0049,9900875,0.1452,77,1.6,885556,337040,0.9822,90.9,0.9927,73.8,0,1,0.9602
2025-04-15,2025-04-01,S009,Can Tho Market,South,Convenience Plus,952,202,0.2121,304188,3.17,95958,59280599,61445976,0.234,208916,0.0034,8104724,0.1319,77,1.9,798000,284862,0.9881,83.5,0.9739,71.5,7,1,1.0365
2025-04-15,2025-04-01,S010,Bien Hoa Value,South,Supermarket,1435,381,0.2658,251577,2.86,87964,104568429,95850837,0.2297,814732,0.0085,10946166,0.1142,109,4.4,879365,506001,0.9667,84.9,0.9752,75.5,5,1,0.9166
2025-04-16,2025-04-01,S001,Vincom Central,South,Hypermarket,1865,372,0.1992,278963,3.7,75395,117621519,103774236,0.216,269813,0.0026,12193473,0.1175,220,7.0,471701,662964,0.9787,92.5,0.9825,70.7,2,1,0.8823
2025-04-16,2025-04-01,S002,District 7 Hub,South,Supermarket,1052,268,0.2544,223829,4.53,49410,59098822,59986172,0.203,317927,0.0053,7798202,0.13,145,6.5,413698,366956,0.958,88.6,0.9704,77.4,3,1,1.015
2025-04-16,2025-04-01,S003,Thu Duc Family,South,Supermarket,1419,305,0.2152,337716,3.49,96767,108836753,103003380,0.1983,834327,0.0081,15605012,0.1515,132,4.5,780329,361703,0.9555,87.3,0.9902,70.3,2,1,0.9464
2025-04-16,2025-04-01,S004,Ha Noi Prime,North,Hypermarket,2097,591,0.2818,341101,2.73,124945,198207384,201590691,0.2103,1532089,0.0076,27275220,0.1353,219,7.1,920505,608236,0.9782,91.5,0.9854,75.4,5,1,1.0171
2025-04-16,2025-04-01,S005,Cau Giay Fresh,North,Supermarket,1022,185,0.1812,239949,2.66,90206,55251096,44390565,0.2139,244148,0.0055,6165849,0.1389,125,8.9,355125,371390,0.9512,88.9,0.9761,70.6,2,1,0.8034
2025-04-16,2025-04-01,S006,Hai Phong Gateway,North,Supermarket,1655,395,0.2385,270468,3.93,68821,108891168,106834860,0.2599,491440,0.0046,14807312,0.1386,138,11.5,774166,454800,0.9592,93.3,0.9769,70.7,1,1,0.9811
2025-04-16,2025-04-01,S007,Da Nang Beachside,Central,Supermarket,1390,288,0.2072,254376,4.12,61742,74502826,73260288,0.1939,373627,0.0051,8417607,0.1149,140,8.8,523288,380916,0.9573,88.6,0.9832,77.5,3,1,0.9833
2025-04-16,2025-04-01,S008,Hue Riverside,Central,Convenience Plus,811,226,0.2784,307111,3.47,88505,71012510,69407086,0.2203,395620,0.0057,10508233,0.1514,87,13.1,797783,337040,0.9486,88.9,0.9742,65.2,6,1,0.9774
2025-04-16,2025-04-01,S009,Can Tho Market,South,Convenience Plus,847,174,0.2053,277213,3.74,74121,59280599,48235062,0.2465,144705,0.003,6887967,0.1428,81,5.4,595495,284862,0.9935,93.2,0.9773,72.2,6,1,0.8137
2025-04-16,2025-04-01,S010,Bien Hoa Value,South,Supermarket,1521,408,0.268,250953,3.3,76046,104568429,102388824,0.2305,911261,0.0089,11887342,0.1161,115,0,890338,506001,0.9563,84.2,0.965,78.6,1,1,0.9792
2025-04-17,2025-04-01,S001,Vincom Central,South,Hypermarket,1936,403,0.2082,295548,3.51,84202,117621519,119105844,0.219,607440,0.0051,14697661,0.1234,223,13.1,534107,662964,0.9402,84.7,0.977,82.3,3,1,1.0126
2025-04-17,2025-04-01,S002,District 7 Hub,South,Supermarket,1036,234,0.2262,240855,2.56,94084,59098822,56360070,0.1932,326888,0.0058,6650488,0.118,141,3.3,399717,366956,0.9586,90.1,0.9688,82.8,2,1,0.9537
2025-04-17,2025-04-01,S003,Thu Duc Family,South,Supermarket,1641,369,0.2249,327444,4.45,73583,108836753,120826836,0.2064,821622,0.0068,17133245,0.1418,119,0,1015352,361703,0.9712,88.8,0.9649,61.4,4,1,1.1102
2025-04-17,2025-04-01,S004,Ha Noi Prime,North,Hypermarket,1967,520,0.2643,356737,3.87,92180,198207384,185503240,0.2242,1446925,0.0078,24022670,0.1295,221,1.5,839381,608236,0.9504,88.2,0.9769,67.3,1,1,0.9359
2025-04-17,2025-04-01,S005,Cau Giay Fresh,North,Supermarket,1056,228,0.2163,270461,3.45,78394,55251096,61665108,0.2184,215828,0.0035,8022631,0.1301,123,8.8,501342,371390,0.9659,93.1,0.9796,77.7,3,1,1.1161
2025-04-17,2025-04-01,S006,Hai Phong Gateway,North,Supermarket,1723,383,0.2223,262451,3.88,67642,108891168,100518733,0.2655,693579,0.0069,12956865,0.1289,135,7.8,744583,454800,0.9579,87.7,0.9726,60.6,1,1,0.9231
2025-04-17,2025-04-01,S007,Da Nang Beachside,Central,Supermarket,1364,260,0.1909,244109,3.33,73306,74502826,63468340,0.1966,342729,0.0054,7876421,0.1241,131,7.4,484491,380916,0.9754,87.6,0.9602,64.7,3,1,0.8519
2025-04-17,2025-04-01,S008,Hue Riverside,Central,Convenience Plus,727,186,0.2562,317739,2.75,115541,71012510,59099454,0.2199,384146,0.0065,8013886,0.1356,81,6.0,729623,337040,0.9582,87.2,0.9691,86.7,1,1,0.8322
2025-04-17,2025-04-01,S009,Can Tho Market,South,Convenience Plus,905,195,0.2159,281841,2.49,113189,59280599,54958995,0.2376,131902,0.0024,7293059,0.1327,87,5.1,631713,284862,0.983,90.2,0.9895,69.2,7,1,0.9271
2025-04-17,2025-04-01,S010,Bien Hoa Value,South,Supermarket,1343,367,0.2736,251220,4.37,57487,104568429,92197740,0.2342,682263,0.0074,11672234,0.1266,110,3.6,838161,506001,0.9682,93.6,0.9918,74.7,2,1,0.8817
2025-04-18,2025-04-01,S001,Vincom Central,South,Hypermarket,1685,325,0.1927,284738,4.42,64420,117621519,92539850,0.2029,434937,0.0047,10984480,0.1187,221,13.7,418732,662964,0.9529,88.3,0.9766,61.4,0,1,0.7868
2025-04-18,2025-04-01,S002,District 7 Hub,South,Supermarket,1033,249,0.2406,235418,4.32,54495,59098822,58619082,0.1968,451367,0.0077,7368419,0.1257,129,0,454411,366956,0.9641,94.6,0.964,66.2,6,1,0.9919
2025-04-18,2025-04-01,S003,Thu Duc Family,South,Supermarket,1565,331,0.2113,336657,3.6,93516,108836753,111433467,0.1944,780034,0.007,17439338,0.1565,135,14.5,825433,361703,0.9363,86.6,0.9831,75.9,2,1,1.0239
2025-04-18,2025-04-01,S004,Ha Noi Prime,North,Hypermarket,1898,490,0.2579,335837,2.81,119515,198207384,164560130,0.2113,1431673,0.0087,20421912,0.1241,227,2.8,724934,608236,0.9596,90.4,0.9623,75.0,5,1,0.8302
2025-04-18,2025-04-01,S005,Cau Giay Fresh,North,Supermarket,1006,200,0.1986,257618,3.92,65719,55251096,51523600,0.2239,257618,0.005,7192695,0.1396,120,7.5,429363,371390,0.9587,92.6,0.9951,75.3,2,1,0.9325
2025-04-18,2025-04-01,S006,Hai Phong Gateway,North,Supermarket,1811,451,0.2492,253664,4.44,57132,108891168,114402464,0.2675,835138,0.0073,15078245,0.1318,137,11.3,835054,454800,0.9751,91.0,0.9647,68.2,5,1,1.0506
2025-04-18,2025-04-01,S007,Da Nang Beachside,Central,Supermarket,1408,279,0.1983,256487,3.82,67143,74502826,71559873,0.1836,357799,0.005,8601497,0.1202,138,6.9,518550,380916,0.9563,87.0,0.9669,79.7,1,1,0.9605
2025-04-18,2025-04-01,S008,Hue Riverside,Central,Convenience Plus,860,218,0.253,302570,4.43,68300,71012510,65960260,0.2214,303417,0.0046,8759523,0.1328,80,7.7,824503,337040,0.9631,85.9,0.9887,67.4,1,1,0.9289
2025-04-18,2025-04-01,S009,Can Tho Market,South,Convenience Plus,988,222,0.2244,285365,4.3,66364,59280599,63351030,0.2389,183718,0.0029,9299931,0.1468,80,0,791888,284862,0.9505,90.0,0.9837,74.8,3,0,1.0687
2025-04-18,2025-04-01,S010,Bien Hoa Value,South,Supermarket,1454,358,0.2464,275848,2.97,92878,104568429,98753584,0.2201,859156,0.0087,12166442,0.1232,118,7.9,836895,506001,0.9622,89.8,0.9637,68.3,2,1,0.9444
2025-04-19,2025-04-01,S001,Vincom Central,South,Hypermarket,2148,480,0.2236,303650,4.28,70946,138669581,145752000,0.198,495557,0.0034,17504815,0.1201,222,10.8,656541,662964,0.9735,90.3,0.9747,62.3,0,0,1.0511
2025-04-19,2025-04-01,S002,District 7 Hub,South,Supermarket,1174,270,0.2301,225845,3.02,74783,69674401,60978150,0.2037,445140,0.0073,8305224,0.1362,140,4.5,435558,366956,0.9956,94.7,0.9889,75.5,0,1,0.8752
2025-04-19,2025-04-01,S003,Thu Duc Family,South,Supermarket,1929,382,0.1978,350871,4.56,76945,128312803,134032722,0.205,1125875,0.0084,21270993,0.1587,148,13.5,905626,361703,0.9488,88.7,0.9752,75.2,3,1,1.0446
2025-04-19,2025-04-01,S004,Ha Noi Prime,North,Hypermarket,2503,647,0.2586,368708,4.14,89060,233676074,238554076,0.2223,2027710,0.0085,28984320,0.1215,254,12.9,939189,608236,0.9578,85.7,0.9766,70.3,4,1,1.0209
2025-04-19,2025-04-01,S005,Cau Giay Fresh,North,Supermarket,1312,275,0.2094,273894,4.31,63548,65138134,75320850,0.2159,271155,0.0036,10205975,0.1355,134,9.2,562096,371390,0.9545,89.3,0.9763,74.5,1,0,1.1563
2025-04-19,2025-04-01,S006,Hai Phong Gateway,North,Supermarket,2066,473,0.229,264069,4.15,63631,128376956,124904637,0.2696,836861,0.0067,17986268,0.144,152,14.4,821741,454800,0.9676,89.4,0.9805,71.5,2,1,0.973
2025-04-19,2025-04-01,S007,Da Nang Beachside,Central,Supermarket,1666,330,0.1983,239610,4.46,53724,87834911,79071300,0.2048,498149,0.0063,10785325,0.1364,142,7.6,556840,380916,0.9639,92.7,0.9804,82.1,0,1,0.9002
2025-04-19,2025-04-01,S008,Hue Riverside,Central,Convenience Plus,980,256,0.2614,343413,3.82,89899,83720012,87913728,0.2137,553856,0.0063,11323288,0.1288,80,3.2,1098922,337040,0.9726,90.3,0.9801,66.6,5,1,1.0501
2025-04-19,2025-04-01,S009,Can Tho Market,South,Convenience Plus,1191,266,0.2237,286331,4.12,69498,69888707,76164046,0.2502,251341,0.0033,11630250,0.1527,94,9.6,810256,284862,0.9733,86.1,0.9727,87.7,1,1,1.0898
2025-04-19,2025-04-01,S010,Bien Hoa Value,South,Supermarket,1791,490,0.2738,269614,2.9,92970,123280674,132110860,0.2177,990831,0.0075,17266889,0.1307,130,13.4,1016237,506001,0.999,92.3,0.9751,82.0,0,1,1.0716
2025-04-20,2025-04-01,S001,Vincom Central,South,Hypermarket,2064,466,0.2256,297414,2.96,100478,138669581,138594924,0.2112,540520,0.0039,16728407,0.1207,224,1.8,618727,662964,0.9606,90.6,0.9845,79.6,3,1,0.9995
2025-04-20,2025-04-01,S002,District 7 Hub,South,Supermarket,1194,278,0.233,244553,3.83,63852,69674401,67985734,0.2019,339929,0.005,8307857,0.1222,151,8.8,450237,366956,0.966,85.5,0.9711,78.0,2,1,0.9758
2025-04-20,2025-04-01,S003,Thu Duc Family,South,Supermarket,1725,370,0.2147,370059,3.56,103949,128312803,136921830,0.2121,1122759,0.0082,20839503,0.1522,134,10.7,1021805,361703,0.9871,86.6,0.9677,61.7,1,0,1.0671
2025-04-20,2025-04-01,S004,Ha Noi Prime,North,Hypermarket,2390,628,0.2629,344612,4.18,82443,233676074,216416336,0.2225,1731331,0.008,26922192,0.1244,239,12.0,905508,608236,0.9866,90.1,0.9878,75.7,2,1,0.9261
2025-04-20,2025-04-01,S005,Cau Giay Fresh,North,Supermarket,1175,227,0.1929,276207,2.73,101175,65138134,62698989,0.2058,231986,0.0037,8884447,0.1417,132,4.1,474992,371390,0.9565,85.0,0.9939,74.0,4,1,0.9626
